COMID,AREA,Year,P10,P50,P90,MEAN,P10_Q,P50_Q,P90_Q,Estimated.Q,Month
7915025,9.5004,1951,0.0995065567866809,0.233147486160832,0.454055023161701,0.260874486172184,0.945352092096183,2.21499437752236,4.31370434204542,2.47841196843022,2
7915025,9.5004,1951,0.142367491729215,0.309104548540167,0.465632992327366,0.299314082829476,1.35254811842423,2.936616852951,4.42369968030691,2.84360351251316,3
7915025,9.5004,1951,0.246527547418746,0.825401606425703,1.53651104417671,0.827578172054613,2.34211031149705,7.84164542168675,14.5974695240964,7.86232366578765,4
7915025,9.5004,1951,0.0822058398381036,0.30497253541486,0.731144859886602,0.36211866962595,0.780988360797919,2.89736107545533,6.94616862686667,3.44027220891438,5
7915025,9.5004,1951,0.0592999449642268,0.171552878179384,0.951181341845209,0.410745927254475,0.56337319713814,1.62982096385542,9.03660322006623,3.90225060728842,6
7915025,9.5004,1951,0.00965457473283554,0.0676463778568417,0.255853769566118,0.16971648153159,0,0.642667648191139,2.43071315238595,1.61237446114272,7
7915025,9.5004,1951,0.00596680161943321,0.0361780571258727,0.118666666666667,0.051222483604681,0,0.343706013918641,1.1273808,0.486634083237912,8
7915025,9.5004,1951,0.012769410180935,0.043295698130435,0.112714280368525,0.0575144146841609,0.121314504482955,0.411326450518385,1.07083074921313,0.546409945265402,9
7915025,9.5004,1951,0.0303018437385907,0.056945871565669,0.108788871990332,0.0743097795816665,0.287879636254107,0.541008558222482,1.03353779945695,0.705972629937665,10
7915025,9.5004,1951,0.0429955786285375,0.0655683690280067,0.140791515151515,0.0834240224671019,0.408475195202558,0.622925733113675,1.33757571054545,0.792561583046455,11
7915025,9.5004,1951,0.0366438067101086,0.118581532166973,0.763901838834355,0.234186810447624,0.348130821268716,1.12657198819911,7.25737302966191,2.22486837397661,12
7915025,9.5004,1952,0.0242893837844511,0.0866305290546401,0.201227570008278,0.10516622676912,0.230758861705799,0.823024678230703,1.91174240610665,0.999121220797343,1
7915025,9.5004,1952,0.0403164131079417,0.105596002987221,0.17250908530012,0.120395639751705,0.383022051090689,1.0032042667798,1.63890531398526,1.14380673589709,2
7915025,9.5004,1952,0.0630143586778453,0.186795316565481,0.256738915192975,0.174955221690441,0.598661613183002,1.7746302254987,2.43912238989934,1.66214458814787,3
7915025,9.5004,1952,0.392267118815256,1.1976452209532,2.04342704149933,1.23587694396126,3.72669453559246,11.3781086571438,19.4133742650602,11.7413253184096,4
7915025,9.5004,1952,0.215044913174692,1.00112658428043,1.70967363562416,1.03141569666901,2.04301269312484,9.5111030012978,16.2425834078837,9.79886168463427,5
7915025,9.5004,1952,0.260580204778157,0.74026245505437,1.65218717769322,0.845981264456284,2.4756161774744,7.03278942799853,15.6964390629567,8.03716040484048,6
7915025,9.5004,1952,0.0567517905014541,0.193003988673295,0.451043626321461,0.254938945854584,0.539164710480014,1.83361509399177,4.28509486750441,2.42202196119689,7
7915025,9.5004,1952,0.018504016064257,0.0706792536038535,0.16,0.0847853548883698,0.175795554216867,0.67148118093805,1.520064,0.805494785581469,8
7915025,9.5004,1952,0.0252360456420301,0.0653974605478883,0.14658523042754,0.0796025391454361,0.239752528017543,0.621302034189158,1.3926183231538,0.756255962897301,9
7915025,9.5004,1952,0.032509279542412,0.0593090488580514,0.124793528866598,0.0780017092723318,0.308851159364731,0.563459687771032,1.18558844164422,0.741047438770861,10
7915025,9.5004,1952,0.0443028105483514,0.0633264231286418,0.155149152180108,0.0831837046640192,0.420894421333558,0.601626350291348,1.4739790053719,0.790278467790048,11
7915025,9.5004,1952,0.0365861365430808,0.0787993112489231,0.14409398053291,0.0892704450844586,0.347582931613885,0.74862497658927,1.36895045265485,0.848104936480391,12
7915025,9.5004,1953,0.0599441652146924,0.236347795421921,0.433676579692578,0.241079050825867,0.569493547205664,2.24539859562642,4.12010097771137,2.29034741446607,1
7915025,9.5004,1953,0.0896778691957096,0.222969066204105,0.427280942223352,0.245647955853507,0.851975628506919,2.11829531656548,4.05933986349873,2.33375383979066,2
7915025,9.5004,1953,0.165576621080999,0.320414993306559,0.489751373229257,0.313157352890948,1.57304413091792,3.04407060240964,4.65283394622723,2.97512011540516,3
7915025,9.5004,1953,0.217169513862139,0.860615796519411,1.34825970548862,0.783483443884649,2.06319724949587,8.17619431325301,12.8090065060241,7.44340611028172,4
7915025,9.5004,1953,0.194744352250015,0.703044336171726,1.07456624979875,0.677820717446999,1.85014924411604,6.67920241136587,10.2088091995881,6.43956794403347,5
7915025,9.5004,1953,0.183214469040518,0.677815375753711,1.75857030939689,0.834886376795757,1.74061074167254,6.43951719581056,16.7071213673942,7.93175453411041,6
7915025,9.5004,1953,0.0233386848199968,0.11146637415129,0.500341522844849,0.248803612370524,0.221726841263898,1.05897514098692,4.75344460363521,2.36373383896493,7
7915025,9.5004,1953,0.0113629206206257,0.048700299369319,0.118666666666667,0.0616292610234782,0.107952291064192,0.462672324128278,1.1273808,0.585502631427453,8
7915025,9.5004,1953,0.0135637359564842,0.0445238544672705,0.120737280343623,0.0608689631678945,0.128860917080982,0.422994426980857,1.14705245817656,0.578279497680265,9
7915025,9.5004,1953,0.0252978580990629,0.0530716723549488,0.111924905840065,0.0709256198684884,0.240339771084337,0.504202116040956,1.06333137544295,0.673821758998588,10
7915025,9.5004,1953,0.0583031869714827,0.0924217462932455,0.160175548589342,0.104124970708194,0.553903597503874,0.87804355848435,1.52173178181818,0.989228871716125,11
7915025,9.5004,1953,0.0447672737785485,0.101045421782058,0.275301204819277,0.126782625538253,0.425307007805722,0.959971925098268,2.61547156626506,1.20448565566362,12
7915025,9.5004,1954,0.0456678141135975,0.0843361595624947,0.241814360255563,0.121267992699608,0.433862501204822,0.801227250307525,2.29733314817195,1.15209443784336,1
7915025,9.5004,1954,0.0738356288587816,0.200109620472735,0.369344042838019,0.210371908590247,0.701468008409969,1.90112143833917,3.50891614457831,1.99861728037078,2
7915025,9.5004,1954,0.130567208022063,0.328687732480614,0.588152610441767,0.342276685699575,1.24044070309281,3.12266493365882,5.58768506024096,3.25176542482024,3
7915025,9.5004,1954,0.291048730430786,1.00512884872825,1.54982597054886,1.00011658766468,2.76507935858464,9.54912611445783,14.7239666506024,9.50150762944955,4
7915025,9.5004,1954,0.159795331729193,0.61831412222076,1.50074297188755,0.725265613619187,1.51811956956002,5.87423148674611,14.2576585301205,6.89031343562773,5
7915025,9.5004,1954,0.174474454382807,0.496252019916317,1.61007818862348,0.730707432699497,1.65757710641842,4.71459269001298,15.2963868231985,6.9420128936183,6
7915025,9.5004,1954,0.029585384290139,0.108912315930388,0.470359782755008,0.24054433309015,0.281072984910036,1.03471056626506,4.46860608008568,2.28526738208966,7
7915025,9.5004,1954,0.0152246835443038,0.0468306840457999,0.12,0.060969861676868,0.144640583544304,0.444910230708717,1.140048,0.579238073874917,8
7915025,9.5004,1954,0.0140664556962026,0.0465886094246892,0.128340938556667,0.0636932870644326,0.133636955696203,0.442610424978318,1.21929025266376,0.605111704426935,9
7915025,9.5004,1954,0.0235649963918002,0.0478955138274985,0.107791457554725,0.0672140285649565,0.223876891720659,0.455026539566767,1.02406196335291,0.638560156978513,10
7915025,9.5004,1954,0.0451367985168227,0.0667823070251519,0.143146081504702,0.0849524990461535,0.428817640629223,0.634458629661753,1.35994503272727,0.807082721938077,11
7915025,9.5004,1954,0.02999157874643,0.070287655391732,0.135868338557993,0.0821079657707477,0.284931994722584,0.667760841283611,1.29080356363636,0.780058518008412,12
7915025,9.5004,1955,0.024530211043654,0.0598367904041959,0.135602094240838,0.0709862277510249,0.233046816999131,0.568473443556022,1.28827413612566,0.674397558125837,1
7915025,9.5004,1955,0.0362745820136996,0.06741832899682,0.15487785690498,0.0910055898918219,0.344623038962952,0.640501092801389,1.47140159174008,0.864589506208265,2
7915025,9.5004,1955,0.062938309205803,0.100432680737177,0.271084337349398,0.150356545334112,0.597939112778811,0.954150640075475,2.57540963855422,1.42844732329219,3
7915025,9.5004,1955,0.12371976949964,0.451137884872825,1.04910754127622,0.589094361773522,1.17538729815438,4.28599036144578,9.96694128514056,5.59663207459317,4
7915025,9.5004,1955,0.109978984895394,0.316666666666667,0.790604012388506,0.386061877489917,1.0448443481002,3.00846,7.51105435929576,3.66774226090521,5
7915025,9.5004,1955,0.0618066922932629,0.237882158875456,0.955627774644431,0.423862163051232,0.587188299462915,2.25997566218038,9.07884611023195,4.02686009385192,6
7915025,9.5004,1955,0.0133298987194569,0.0757082497056626,0.31240977650556,0.182956732187745,0.126639369794328,0.719258655503677,2.96801784071342,1.73816213847646,7
7915025,9.5004,1955,0.00906041426927504,0.0381203623397899,0.117333333333333,0.052815589383602,0,0.36215869037294,1.1147136,0.501769225379972,8
7915025,9.5004,1955,0.0137649284925647,0.0435376299611471,0.117565437658317,0.0588466335198889,0.130772326650761,0.413624899682882,1.11691868392908,0.559066557092352,9
7915025,9.5004,1955,0.021774765729585,0.0478558350197553,0.107673113446913,0.0665356897701016,0.206868984337349,0.454649575021683,1.02293764699105,0.632115667091873,10
7915025,9.5004,1955,0.0442253516766395,0.0702810570861365,0.135176870881059,0.0853319000279104,0.420158531068746,0.667698154741131,1.28423434411842,0.81068718302516,11
7915025,9.5004,1955,0.05816270956705,0.313943748346676,1.31686746987952,0.557628067481717,0.552569005970802,2.98259118679276,12.5107677108434,5.2976896923033,12
7915025,9.5004,1956,0.0941743595070875,0.290293758370994,0.64946452476573,0.336728469753343,0.894694085061134,2.75790682202779,6.17017277108434,3.19905515404466,1
7915025,9.5004,1956,0.0897590361445784,0.219088368507276,0.456436590351174,0.256445367080397,0.852746746987952,2.08142713616652,4.3363301829723,2.4363335654106,2
7915025,9.5004,1956,0.168879153879764,0.397931289122995,0.515598236832847,0.365557646180086,1.60441951351931,3.7805064191841,4.89838948920678,3.47294386176929,3
7915025,9.5004,1956,0.443541093418681,1.28808892697126,1.95963186077644,1.26034681520248,4.21381780391483,12.2373600417977,18.6172865301205,11.9737988831496,4
7915025,9.5004,1956,0.515054435140908,1.47753686274711,1.73866647257183,1.27599467379939,4.89322315561268,14.0371912108426,16.5180269560214,12.1224597989638,5
7915025,9.5004,1956,0.256473808910792,0.830692621855838,1.88040218882216,0.990001051743212,2.43660377417609,7.8919121846792,17.864572954686,9.40540599198121,6
7915025,9.5004,1956,0.0608048025582351,0.212413975672919,0.516988381805142,0.26963777992876,0.577669946224256,2.018017734483,4.91159642250157,2.5616667644352,7
7915025,9.5004,1956,0.00795996401259553,0.0784810126582279,0.222028808205898,0.0991782632006523,0,0.745601012658228,2.10936248947931,0.942233171711477,8
7915025,9.5004,1956,0.0264159827716664,0.0669461966458376,0.151982855767074,0.0844842321119965,0.250962402723939,0.636015646614115,1.44389792292951,0.802633998756812,9
7915025,9.5004,1956,0.0659148818677735,0.0989032470608396,0.334472080766252,0.147074332422181,0.626217743696596,0.939620408376801,3.1776185561117,1.39726498774369,10
7915025,9.5004,1956,0.0621290819053358,0.1154023536666,0.209346643717728,0.130882225632346,0.590251129733453,1.09636852077417,1.9888768539759,1.24343349639754,11
7915025,9.5004,1956,0.049502099138248,0.0835152259805341,0.189211295443554,0.108576946698813,0.470289742653011,0.793428052905466,1.79758299123194,1.0315244244174,12
7915025,9.5004,1957,0.0248707112671013,0.0575690228389709,0.15450653249246,0.0774977048605584,0.236281705321969,0.546928744579359,1.46787386129136,0.736259195257249,1
7915025,9.5004,1957,0.0549746583939967,0.244825765244702,0.407161981258367,0.231766755214034,0.522281244606326,2.32594270013077,3.86820168674699,2.20187688123541,2
7915025,9.5004,1957,0.199779562817114,0.477021086468127,1.07392402302592,0.591514748335382,1.89798575858771,4.5318911298818,10.2027077883555,5.61962671508546,3
7915025,9.5004,1957,0.279149777178473,0.881302989736725,1.43842278203724,0.870671932476911,2.65203454310637,8.37273092369478,13.6655917984666,8.27173162730365,4
7915025,9.5004,1957,0.191801926187098,0.597221866375458,1.1298995982624,0.660691839105288,1.82219501954791,5.6738466193134,10.7344981433321,6.27683674823588,5
7915025,9.5004,1957,0.111837310204951,0.340944393050787,0.830052995677613,0.467212542132594,1.06249918187112,3.2391081117397,7.88583548013559,4.4387060352765,6
7915025,9.5004,1957,0.0261617223259445,0.0989103530023172,0.319239212377602,0.194746115592543,0.248546826785403,0.939687917663214,3.03290021327217,1.85016599657539,7
7915025,9.5004,1957,0.0169595433109953,0.0563622604385417,0.126666666666667,0.0664784270105828,0.16112244527178,0.535464019070322,1.203384,0.631571647971341,8
7915025,9.5004,1957,0.0268724556093386,0.0588393449313811,0.137844664950118,0.0725602237534711,0.255299077270961,0.558997312586093,1.3095794548921,0.689351149747477,9
7915025,9.5004,1957,0.0387653210241178,0.078380187416332,0.138678128958926,0.0935018445087318,0.368286055857529,0.744643132530121,1.31749769636138,0.888304923570756,10
7915025,9.5004,1957,0.05,0.0990909893355232,0.172489959839357,0.108178040281582,0.47502,0.941404035083205,1.63872361445783,1.02773465389114,11
7915025,9.5004,1957,0.0480146438910821,0.120093708165997,0.304202032967334,0.176079072350658,0.456158322822836,1.14093826506024,2.89004099400286,1.67282161896019,12
7915025,9.5004,1958,0.0643552546466227,0.128442709839067,0.382097186700767,0.183710640319628,0.611400661244774,1.22025712055507,3.63007611253197,1.7453245672926,1
7915025,9.5004,1958,0.158520364520235,0.458687481931194,0.767184897279289,0.470005196246003,1.50600687108804,4.35771455333911,7.28856339811216,4.46523736641553,2
7915025,9.5004,1958,0.184185202187077,0.303817405232248,0.395603194492142,0.29729632050065,1.7498330948581,2.88638687666845,3.75838858895315,2.82443396328438,3
7915025,9.5004,1958,0.244874283543143,0.817704149933066,1.49417670682731,0.860930299418712,2.32640364337327,7.7685165060241,14.1952763855422,8.17918221659753,4
7915025,9.5004,1958,0.132288783673243,0.506527758910751,1.06095267706174,0.558587096937389,1.25679636040928,4.8122163207557,10.0794748131573,5.30680085574397,5
7915025,9.5004,1958,0.145273654544666,0.383734939759036,1.06191950464396,0.549978753795939,1.38015782763615,3.64563542168675,10.0886600619195,5.2250181525629404,6
7915025,9.5004,1958,0.0215602501023957,0.0883035678591801,0.318486234108955,0.197960653697228,0.2048310000728,0.838919216089355,3.02574661852871,1.88070539438515,7
7915025,9.5004,1958,0.0129088251741141,0.043770838310994,0.113333333333333,0.054656292393007,0.122639002684154,0.415840472289768,1.076712,0.519256640250523,8
7915025,9.5004,1958,0.0169290589044812,0.0469340849956635,0.121837151702786,0.0631398327883673,0.160832831216133,0.445892581092801,1.15750167603715,0.599853667422605,9
7915025,9.5004,1958,0.024610107095047,0.0536568070489533,0.118103062495096,0.0752536949195511,0.233805861445784,0.509761129687876,1.12202633492841,0.714940203213703,10
7915025,9.5004,1958,0.0453806685785612,0.0767562879444927,0.163041749011858,0.0912079901843685,0.431134503763763,0.729215437987859,1.54896183231225,0.866512389947575,11
7915025,9.5004,1958,0.0364229961129796,0.0740294511378847,0.133166144200627,0.0828230109384644,0.346033032271752,0.70330939759036,1.26513163636364,0.786851733119788,12
7915025,9.5004,1959,0.0398389906934461,0.103325301204819,0.198308759757155,0.113430306540773,0.378486347184016,0.981631691566262,1.88401254119688,1.07763328425996,1
7915025,9.5004,1959,0.0418957259964783,0.0931492642053229,0.320216447952396,0.142675696412235,0.398026155256942,0.88495526965625,3.04218434212694,1.3554761861948,2
7915025,9.5004,1959,0.100232461065166,0.15142326846146,0.272249490280203,0.186290518279284,0.952248473103506,1.43858161969125,2.58647905745804,1.76983443986051,3
7915025,9.5004,1959,0.107541002754796,0.411847389558233,1.10739625167336,0.549646100938242,1.02168254257166,3.91271493975904,10.5207073493976,5.22185781735368,4
7915025,9.5004,1959,0.0697569620253163,0.165906038379434,0.382615734351234,0.213662759940751,0.662719042025315,1.57617372701997,3.63500252263046,2.02988168454111,5
7915025,9.5004,1959,0.0448216276477146,0.127232943047123,0.902928376386179,0.380028971518796,0.425823391304348,1.20876385212489,8.57818074701926,3.61042724101717,6
7915025,9.5004,1959,0.00408856141368186,0.0472976671112965,0.250538698847376,0.155926907481647,0,0.449346756624161,2.38021785452961,1.48136799183864,7
7915025,9.5004,1959,0.00351831501831498,0.02749790492872,0.0973333333333333,0.0435988650579569,0,0.261241095984811,0.9247056,0.414206657596614,8
7915025,9.5004,1959,0.0131366638314905,0.0464273068890435,0.121976470588235,0.0598323805865377,0.124803561064692,0.441077986368669,1.15882526117647,0.568431548524343,9
7915025,9.5004,1959,0.0210174029451138,0.0506316805247626,0.130650154798762,0.0697026624252786,0.199673734939759,0.481021217657454,1.24122873065016,0.662203174105117,10
7915025,9.5004,1959,0.0218875502008031,0.0531472014104409,0.140074451410658,0.0708893591787713,0.20794048192771,0.504919672279753,1.33076331818182,0.673477267941999,11
7915025,9.5004,1959,0.0154618473895582,0.051479835212489,0.133165203761756,0.0652013710047942,0.146893734939759,0.489079026452731,1.26512270181818,0.619439105093947,12
7915025,9.5004,1960,0.017938420348059,0.0674972889167011,0.171639202081526,0.0868120838723438,0.1704221686747,0.641251243624228,1.63064107545533,0.824749521620815,1
7915025,9.5004,1960,0.0361935626427048,0.088753975137323,0.161057746046019,0.10190488076553,0.343853322530753,0.843198265394623,1.5301130105356,0.968137129224842,2
7915025,9.5004,1960,0.107594936708861,0.270983552597206,0.670739100648771,0.366951657941243,1.02219493670886,2.57445214309449,6.37228975180359,3.48618753110498,3
7915025,9.5004,1960,0.240558584880688,0.810709504685408,1.30081436858545,0.777743502768093,2.28540277980049,7.70206457831325,12.3582568273092,7.38887437369799,4
7915025,9.5004,1960,0.113356962025317,0.469392975196536,0.804263797020984,0.476135048367124,1.07693648202532,4.45942102155717,7.64082777721816,4.52347341350702,5
7915025,9.5004,1960,0.0658469850872518,0.248582995951417,0.867576452065823,0.406502525805281,0.625572697122927,2.36163789473684,8.24232332520615,3.86193659616049,6
7915025,9.5004,1960,0.0148148148148148,0.0736495733884145,0.280466824257262,0.166728224221252,0.140746666666667,0.699700407019294,2.6645470171737,1.58398482139158,7
7915025,9.5004,1960,0.0105029004908523,0.0357568533969011,0.113333333333333,0.0508722751563821,0,0.339704410011919,1.076712,0.483306962895693,8
7915025,9.5004,1960,0.0125603864734299,0.0400838392599017,0.128345098039216,0.0599778295377001,0.119328695652174,0.38081250650477,1.21932976941177,0.569813371739966,9
7915025,9.5004,1960,0.0200803212851406,0.0488146863255277,0.104913550049725,0.0650142372399511,0.19077108433735,0.463759045967043,0.996720690892405,0.617661259474431,10
7915025,9.5004,1960,0.0453530789825971,0.074105557085038,0.154827978056426,0.0914885896997323,0.430872391566265,0.704032434530695,1.47092772272727,0.869178197583337,11
7915025,9.5004,1960,0.0390896921017405,0.0812807169702228,0.213510196707903,0.105744902607467,0.371367710843376,0.772199323503904,2.02843227280376,1.00461887273198,12
7915025,9.5004,1961,0.0312200403579642,0.0631902283897079,0.161868279629864,0.0834939317928287,0.296602871416803,0.600332445793581,1.53781340379556,0.79322574960459,1
7915025,9.5004,1961,0.0556693892045454,0.185785674625208,0.379687838901057,0.197643135958966,0.528881465198863,1.76503822320933,3.6071863446956,1.87768884886456,2
7915025,9.5004,1961,0.116435385949696,0.224966532797858,0.549579651941098,0.273338767769138,1.1061827406765,2.13727204819277,5.22122652530121,2.59682762931392,3
7915025,9.5004,1961,0.139064607798694,0.439849455662122,1.01729585006693,0.532394172113371,1.32116939993071,4.17874576857242,9.6647174939759,5.05795759274587,4
7915025,9.5004,1961,0.0725886075949367,0.234732018620018,0.490931252716368,0.26636341467717,0.689620807594936,2.23004806969762,4.66404327330658,2.53055898479899,5
7915025,9.5004,1961,0.0492727643541941,0.132543810860052,0.863537307447554,0.363449350435558,0.468110970470586,1.25921922069484,8.20394983567474,3.45291420887797,6
7915025,9.5004,1961,0.00502818035426736,0.0506204974349906,0.248325358851675,0.150727982282281,0,0.480914973831385,2.35919023923445,1.43197612287459,7
7915025,9.5004,1961,0.00523148148148149,0.0321123399652538,0.0960401767113679,0.043480958395802,0,0.305080074605897,0.91242009482868,0.413086497143477,8
7915025,9.5004,1961,0.0124413739161378,0.0452876553917317,0.12216105431623,0.0598177608932637,0.118198028752876,0.430250841283608,1.16057888042591,0.568292655590362,9
7915025,9.5004,1961,0.0229187692473174,0.0504318382968899,0.111952567705726,0.0698747366555925,0.217737475357214,0.479122636555773,1.06359417423148,0.663837948122792,10
7915025,9.5004,1961,0.0361281880174336,0.0658572073782263,0.16,0.0850508125090534,0.343232237440826,0.625669812976101,1.520064,0.808016739161011,11
7915025,9.5004,1961,0.0348371456841861,0.0821418254689761,0.173333333333333,0.092512921127979,0.330966818858041,0.78038019868546,1.646736,0.878909755884252,12
7915025,9.5004,1962,0.024530211043654,0.0569633893836656,0.150467399572718,0.0749979143278946,0.233046816999131,0.541174984500577,1.42950048290065,0.71251018528073,1
7915025,9.5004,1962,0.0364828941085604,0.0870338248048568,0.158060921805657,0.103374868829543,0.346602087188967,0.826856149176061,1.50164198152247,0.982102603828187,2
7915025,9.5004,1962,0.10621292791102,0.217628727954947,0.503957958096169,0.256954719876387,1.00906530032586,2.06755996706318,4.78780218509684,2.44117262071362,3
7915025,9.5004,1962,0.243544303797468,0.886787148594378,1.67670682730924,0.892632172852018,2.31376830379747,8.42483262650603,15.9293855421687,8.48036269496331,4
7915025,9.5004,1962,0.118465166432255,0.447197078659483,0.868986236716596,0.478065236734875,1.125466467173,4.24855112609655,8.25571684330235,4.541810975076,5
